price_count,seller_name,price,nnumber,qa_count,snumber,seller_score,content,seller_logint,title
"
出價紀錄(18)
            ",nive89,"13,500",11,"
問與答(10)
            ",13,1052,,上次登入：2016-06-05,"華碩電腦展買再送全新四核手機,全新X553M原廠兩年保四代核心2.58G/USB3.0/win7系統資展下殺13500元"
"
出價紀錄(167)
            ",kikilovefood,"6,999",19,"
問與答(610)
            ",109,1364,,上次登入：2016-06-04,[麻吉熊](免運+4色現貨)送OFFICE365+享滑鼠包包加購價 X205TA ASUS X205  EeeBook
"
出價紀錄(7)
            ",dwusoon,"12,300",57,"
問與答(17)
            ",5,771,,上次登入：2016-06-04,《大尾倉庫》聯想 IDEA 100 【I3-5005U】 80QQ000RTW【NOS、無 不含 作業系統】 【含稅】 
"
出價紀錄(5)
            ",seeker5023,"21,500",2,"
問與答(9)
            ",5,519,,上次登入：2016-06-04,0K331 Acer TMP257-M-58VU I5-5200U 15.6吋霧面 W7P+W10P
"
出價紀錄(156)
            ",googlemac,"8,400",46,"
問與答(416)
            ",125,2005,,上次登入：2016-06-05,"[盒裝]Applecare 全球保固3年 Macbook Pro 15吋/17吋, Retina可適用"
"
出價紀錄(4)
            ",deyuan0401,"34,900",3,"
問與答(2)
            ",2,7230,,上次登入：2016-06-04,技嘉 P15F v5 /I7-6700HQ/8G/128G+1TB/950M-2G/FHD/W10
"
出價紀錄(4)
            ",2m4a1ram,"33,800",3,"
問與答(19)
            ",3,505,,上次登入：2016-06-05,UX303UB-0121A6500U 棕/I7-6500U/8G/256G唯一華碩Ultrabook內建獨立顯卡
"
出價紀錄(55)
            ",heremountain,"12,000",2,"
問與答(71)
            ",61,35034,,上次登入：2016-06-05,【樺仔二手電腦】LENOVO ThinkPad T430S 纖薄14吋筆電 I5三代CPU/8G記憶體 WIN7 Pro
"
出價紀錄(90)
            ",erpdream,"6,000",15,"
問與答(156)
            ",76,488,,上次登入：2016-06-04,特價清倉　買到賺到　LENOVO T410 (I5-520M四核心 /4G )14吋1440*900 win7 PRO 
"
出價紀錄(5)
            ",j120999,"20,400",210,"
問與答(4)
            ",0,1728,,上次登入：2016-06-04,☆FenG 3C☆【華碩W10新機】X555LF-0051B5200U灰 i5-5200U/GT930/120G+1TB
"
出價紀錄(60)
            ",erpdream,"7,000",29,"
問與答(52)
            ",48,488,,上次登入：2016-06-04,LENOVO T410 (I5-520M四核心 /4G/320GB/獨顯/win7 PRO)14.1吋
"
出價紀錄(2)
            ",fangkyle,"41,900",8,"
問與答(1)
            ",2,1392,,上次登入：2016-06-04,☆天辰3C☆中和 分期 12期0利率 公司貨 Apple MacBook Pro 13吋 2.7GHz 128GB
"
出價紀錄(45)
            ",itnken,600,49,"
問與答(34)
            ",43,13706,,上次登入：2016-06-05,☆REOK☆ Acer宏基 Aspire S3 Ultrabook S3-391 S3-371 S3-351 S3-951 液晶屏線 面板 排線 蜂鳥螢幕排線 LVDS SM30HS-A016-001
"
出價紀錄(71)
            ",itnken,450,43,"
問與答(15)
            ",69,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 A55 A55A A55V A55VD A55VJ A55VM A55VS A75 A75A A75VD A75VJ A75VM K55 K55A K55V K55VD 繁體中文英文鍵盤
"
出價紀錄(1)
            ",cloth8888,"928,192,573",1,"
問與答(0)
            ",1,111,,上次登入：2016-06-04,造型眼線(上) 特價4000 6個月內免費補一次色 一年費補後色1500 
"
出價紀錄(1)
            ",cloth8888,"92,819,257",1,"
問與答(0)
            ",1,111,,上次登入：2016-06-04,飄眉 特價6000 6個月內免費補一次色 一年費補後色2000 
"
出價紀錄(1)
            ",cloth8888,"92,819,257",1,"
問與答(0)
            ",1,111,,上次登入：2016-06-04,蘊唇 特價5000 6個月內免費補一次色 一年費補後色2000 孕唇 
"
出價紀錄(17)
            ",itnken,500,49,"
問與答(10)
            ",15,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 K43TK K43U N43 N43D N43DA N43J N43JF N43JM N43JQ N43S N43SL N82 N82J N82JG N82JQ 繁體中文鍵盤 A42
"
出價紀錄(16)
            ",itnken,500,984,"
問與答(16)
            ",17,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 U31F U31J U31S U41J U41S X43S P42J X42J P43S K42 X84L X43E B43J B43S B43V B43E 原廠 注音 繁體中文鍵盤
"
出價紀錄(159)
            ",itnken,350,37,"
問與答(80)
            ",152,13706,,上次登入：2016-06-05,全新 宏碁 Acer Aspire AS 4736 4736G 4736ZG 4736Z 4741 4741G 4741Z 4741ZG 4735 4735Z 4735ZG 繁體 中文 鍵盤 4736
"
出價紀錄(12)
            ",itnken,"4,500",49,"
問與答(28)
            ",11,13706,,上次登入：2016-06-05,☆REOK☆ Lenovo X201i 12吋筆電 i3 雙核心 二手筆電
"
出價紀錄(92)
            ",itnken,350,930,"
問與答(42)
            ",85,13706,,上次登入：2016-06-05,全新 宏碁 Acer Aspire 4745 4745G 4745G 4745Z 4810 4810TG 4810T 4810TZG 繁體中文 鍵盤 原廠鍵盤 筆電 筆電鍵盤 4736
"
出價紀錄(14)
            ",itnken,340,48,"
問與答(4)
            ",13,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 X52JR X52JT X52JU X52JV X52N X53 X53E X53S X53Sa X53Sc X53SD X53Se X53Sg X53SJ 繁體 中文 鍵盤 ASN53
"
出價紀錄(20)
            ",itnken,500,16,"
問與答(10)
            ",20,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 A42Jr A42JV A42JY A42JZ A43 A43B A43BE A43BR A43BY A43E A43S A43SA A43SD A43SJ 繁體中文鍵盤 A42
"
出價紀錄(11)
            ",itnken,800,5,"
問與答(5)
            ",11,13706,,上次登入：2016-06-05,英特奈 ASUS 華碩 X42J A40 A40J A40JE A40JP A40JR A40JY 繁體中文鍵盤 Ｋ１３
"
出價紀錄(5)
            ",itnken,480,47,"
問與答(4)
            ",5,13706,,上次登入：2016-06-05,英特奈 Lenovo 聯想 IdeaPad B480 B480A B480G B485 B490 繁體中文鍵盤 G470
"
出價紀錄(12)
            ",itnken,620,39,"
問與答(13)
            ",14,13706,,上次登入：2016-06-05,☆REOK☆ 華碩 ASUS EeePC Eee PC EPC 1015PEM 1015PN 1015PW 1015PX 1016P 1016P 1016PT 繁體 中文 鍵盤 AS1015
"
出價紀錄(8)
            ",itnken,680,48,"
問與答(3)
            ",9,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 X550 X550C X550LD X550LDV X550LN  繁體 中文 鍵盤
"
出價紀錄(39)
            ",itnken,600,49,"
問與答(27)
            ",37,13706,,上次登入：2016-06-05,全新 宏碁 Acer Aspire 4743 4743G 4743Z 4743ZG 繁體中文 鍵盤 原廠鍵盤 筆電 筆電鍵盤 中文鍵盤 4736
"
出價紀錄(66)
            ",itnken,360,45,"
問與答(12)
            ",56,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 A53B A53BE A53BR A53BY A53T A53TA A53TK A53U A53Z A55N K53B K53BE K53BR K53BY 繁體 中文 鍵盤
"
出價紀錄(63)
            ",itnken,470,9,"
問與答(32)
            ",58,13706,,上次登入：2016-06-05,英特奈 LENOVO 聯想 IdeaPad G570 G575 G550 G560 G565 G580 G590 G770 原廠 繁體中文ㄅㄆㄇ鍵盤 注音 倉頡 B570
"
出價紀錄(6)
            ",itnken,"3,300",16,"
問與答(8)
            ",4,13706,,上次登入：2016-06-05,英特奈 ACER 宏碁 S3-391 S3-951 2464G MS2346 筆電面板 上半部 總成
"
出價紀錄(21)
            ",itnken,350,37,"
問與答(4)
            ",19,13706,,上次登入：2016-06-05,☆REOK☆ 宏碁 ACER 3410G 3410T 3810T 3810TG 3810TZ 繁體 中文 鍵盤　Ｋ１
"
出價紀錄(6)
            ",seeker5023,"20,100",4,"
問與答(5)
            ",2,519,,上次登入：2016-06-04,0M772 TMP236-M-5129 I5-5200U 13.3吋 W7P+W10P教育版+外接式DVD-RW
"
出價紀錄(3)
            ",a931256359,"31,256,359",1,"
問與答(2)
            ",2,547,,上次登入：2016-06-04,shoppingcart.tw ASUS M300N筆記型 華碩nec twinhead giabyte kjs 工人舍
"
出價紀錄(7)
            ",itnken,500,28,"
問與答(7)
            ",5,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 N82JV P42 P42F P42J P42Jc P43 P43E P43S P43SJ PRO4J PRO4JE PRO4JS U31 U31F U31J 繁體中文鍵盤 A42
"
出價紀錄(57)
            ",itnken,600,46,"
問與答(30)
            ",56,13706,,上次登入：2016-06-05,全新 華碩 ASUS N50 N51 N53 N53S X61  A50 A51 A52 A52J  K52 K53 X53 A53 A73 F50 X55C  G71 P53S  英文 中文鍵盤
"
出價紀錄(7)
            ",itnken,600,49,"
問與答(4)
            ",7,13706,,上次登入：2016-06-05,英特奈 ACER 宏碁 Aspire V5-121 V5-131 V5-171 繁體 中文 鍵盤 S3
"
出價紀錄(10)
            ",itnken,680,49,"
問與答(4)
            ",10,13706,,上次登入：2016-06-05,☆REOK☆ 華碩 ASUS EeePC Eee PC EPC 1015PEM 1015PN 1015PW 1015PX 1016P 1016P 1016PT 繁體 中文 鍵盤 AS1015
"
出價紀錄(7)
            ",itnken,"1,100",49,"
問與答(0)
            ",7,13706,,上次登入：2016-06-05,☆REOK☆ ACER 宏碁 Aspire V5-531G V5-531P V5-531PG V5-551G V5-571G V5-571P V5-571PG 繁體 中文 LED背光 鍵盤 AC573
"
出價紀錄(8)
            ",itnken,600,49,"
問與答(0)
            ",8,13706,,上次登入：2016-06-05,英特奈 ACER 宏碁 Aspire one AO725 AO756  繁體 中文 鍵盤 S3
"
出價紀錄(5)
            ",itnken,600,49,"
問與答(1)
            ",5,13706,,上次登入：2016-06-05,英特奈 ACER 宏碁 TravelMate B113-E B113-M 繁體 中文 鍵盤 S3
"
出價紀錄(1)
            ",itnken,760,49,"
問與答(0)
            ",1,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 X550L X550LC 筆電電池 ASX550-4
"
出價紀錄(3)
            ",itnken,"1,500",49,"
問與答(3)
            ",3,13706,,上次登入：2016-06-05,英特奈 Lenovo 聯想 ThinkPad L440 T431s T440 T440p T440s 繁體 中文 鍵盤
"
出價紀錄(3)
            ",itnken,470,49,"
問與答(13)
            ",3,13706,,上次登入：2016-06-05,英特奈 LENOVO 聯想 IdeaPad Y570 Y575 Y550 Y560 Y565 Y580 Y590 Y770 原廠 繁體中文ㄅㄆㄇ鍵盤 注音 倉頡 B570
"
出價紀錄(5)
            ",itnken,600,49,"
問與答(3)
            ",5,13706,,上次登入：2016-06-05,英特奈 ACER 宏碁 E1-732G E1-731G E1-771G E1-772G 繁體中文鍵盤 K571
"
出價紀錄(8)
            ",itnken,"1,850",49,"
問與答(10)
            ",8,13706,,上次登入：2016-06-05,☆REOK☆ LENOVO 聯想 ThinkPad L440 T431s T440 T440p T440s Edge E431 E440 04Y2763 04X0172 LED背光 繁體 中文 鍵盤
"
出價紀錄(3)
            ",itnken,950,49,"
問與答(0)
            ",3,13706,,上次登入：2016-06-05,英特奈 聯想 Lenovo ThinkPad T430 T430I T430S L430 英文 鍵盤
"
出價紀錄(3)
            ",itnken,360,49,"
問與答(0)
            ",3,13706,,上次登入：2016-06-05,英特奈 宏碁 ACER Aspire one 532H AO532H D255E PAV70 繁體 中文 鍵盤 D260
"
出價紀錄(3)
            ",itnken,"1,400",49,"
問與答(4)
            ",3,13706,,上次登入：2016-06-05,英特奈 聯想 IBM Lenovo ThinkPad Edge E420 E420s E425 E320 繁體中文鍵盤
"
出價紀錄(3)
            ",itnken,"1,400",49,"
問與答(0)
            ",3,13706,,上次登入：2016-06-05,英特奈 聯想 IBM Lenovo ThinkPad E325 S420 0A62000 E420 繁體中文鍵盤
"
出價紀錄(6)
            ",itnken,"995,500",49,"
問與答(12)
            ",5,13706,,上次登入：2016-06-05,英特奈 Acer 宏碁 TravelMate 4740 (TM4740) 14吋筆電 Intel  i3-370M
"
出價紀錄(40)
            ",itnken,350,17,"
問與答(32)
            ",38,13706,,上次登入：2016-06-05,☆REOK☆ 宏碁 ACER 4740G 4741 4743G 4743Z 4743ZG 繁體 中文 鍵盤 Ｋ１
"
出價紀錄(10)
            ",itnken,570,49,"
問與答(5)
            ",9,13706,,上次登入：2016-06-05,英特奈 LENOVO 聯想 Y580 T4B8-TC NSK-B55BC PK130N02C04 繁體中文鍵盤 背光
"
出價紀錄(4)
            ",itnken,600,48,"
問與答(0)
            ",4,13706,,上次登入：2016-06-05,英特奈 ASUS 華碩 K50IL K50IN K50IP K501 K50A K50AB K50AD 繁體中文鍵盤
"
出價紀錄(64)
            ",itnken,270,45,"
問與答(40)
            ",62,13706,,上次登入：2016-06-05,全新 華碩 Asus EEEPC EPC Eee PC 1005HA 1005HAB 1005HAG 繁體中文 鍵盤 筆電 原廠鍵盤 筆電鍵盤 中文鍵盤  1005
"
出價紀錄(89)
            ",itnken,320,30,"
問與答(57)
            ",86,13706,,上次登入：2016-06-05,宏碁 ACER Aspire AS 5736Z 5738PG 5738Z 5738ZG 5739 5739G 5740 5740DG 5553G 5560G 5733Z 筆電繁體中文鍵盤 保護膜 5810
"
出價紀錄(37)
            ",rogerleu2008,"11,500",1,"
問與答(10)
            ",50,3613,,上次登入：2016-06-04,專業電腦量販維修 DELL E6420 I7/原版WIN 7 高階鎂合金商務筆電 每台11500元
"
出價紀錄(73)
            ",itnken,280,27,"
問與答(48)
            ",68,13706,,上次登入：2016-06-05,英特奈 宏碁 ACER Aspire one AOD260 D270 AOD270 PAV70 繁體 中文 鍵盤
"
出價紀錄(88)
            ",itnken,350,31,"
問與答(43)
            ",86,13706,,上次登入：2016-06-05,☆REOK☆ 宏碁 ACER 4750ZG 4752G 4752Z 4752ZG 4810T 繁體 中文 鍵盤 Ｋ１
"
出價紀錄(11)
            ",itnken,750,988,"
問與答(12)
            ",11,13706,,上次登入：2016-06-05,☆REOK☆ 華碩 ASUS EeePC Eee PC EPC 1015PEM 1015PN 1015PW 1015PX 1016P 1016P 1016PT 繁體 中文 鍵盤 AS1015
"
出價紀錄(7)
            ",j120999,"36,500",99,"
問與答(4)
            ",2,1728,,上次登入：2016-06-04,Feng3C筆電【ASUS華碩】GL552VW-0061A6700HQ (i7-6700HQ/8G/GTX960M)
"
出價紀錄(90)
            ",biohazard,"8,249",960,"
問與答(105)
            ",84,3923,,上次登入：2016-06-04,[阿婆K鵝][代註冊] Applecare MacBook Pro Retina 15 延長保固 13 imac 原廠
"
出價紀錄(149)
            ",itnken,290,49,"
問與答(102)
            ",154,13706,,上次登入：2016-06-05,全新 華碩原廠 ASUS A8 A8J A8S A8H W3 W3A W3J W3N Z9 F8 F8J F8P F8S Z99 X80 X81 N81 N80V N80 繁體中文鍵盤
"
出價紀錄(395)
            ",biohazard,"5,899",853,"
問與答(384)
            ",336,3923,,上次登入：2016-06-04,[阿婆K鵝][代註冊] Applecare MacBook Retina Air/Pro/11/13  蘋果 延長保固
"
出價紀錄(496)
            ",biohazard,"5,899",913,"
問與答(525)
            ",428,3923,,上次登入：2016-06-04,[阿婆K鵝][代註冊] MacBook Air/Pro/11/13 AppleCare Retina 蘋果 延長保固  
"
出價紀錄(5)
            ",lym1215,"25,500",5,"
問與答(13)
            ",3,5530,,上次登入：2016-06-04,【奇茂科技】含稅 華碩 ASUS X550JX I7 / 直升8G RAM  / 1TB / GTX950獨顯【拆封新品
"
出價紀錄(16)
            ",lym1215,"27,000",5,"
問與答(41)
            ",13,5530,,上次登入：2016-06-04,奇茂科技】I7送鍵盤膜 含稅 ASUS 華碩 X550JX I7 GTX950 WIN10 非GL552JX【全新未拆】
"
出價紀錄(36)
            ",r09_rita,"20,500",4,"
問與答(121)
            ",38,1361,,上次登入：2016-06-04,【光華-Miss陳】ASUS 華碩 5代 i5 2G獨顯 Win10 筆電 X555LB-0171A5200U 
"
出價紀錄(621)
            ",curry_scott,80,954,"
問與答(7)
            ",486,1687,,上次登入：2016-06-04,鋼化膜9H鋼膜/保護殼/保貼HTC 510/316/蝴蝶 3/蝴蝶/蝴蝶s/蝴蝶2/HTC M8mini/eye/ME
"
出價紀錄(68)
            ",lym1215,"7,990",4,"
問與答(84)
            ",66,5530,,上次登入：2016-06-04,【奇茂科技】附贈OFFIC3365 華碩 AUSU 平板 筆電 T100TAF 白色 64G WIN8.1 【拆封新品】
"
出價紀錄(12)
            ",r09_rita,"27,500",3,"
問與答(8)
            ",5,1361,,上次登入：2016-06-04,刷卡分期-I7《光華陳'S》ASUS 華碩 X550JX-0063J4720HQ X550JX-0103J4720HQ
"
出價紀錄(41)
            ",r09_rita,"22,500",9,"
問與答(159)
            ",34,1361,,上次登入：2016-06-04,黑【光華-陳'S】ASUS 華碩 UX305CA-0031A6Y30 筆電 ZENBOOK輕薄款 M3-6Y30
"
出價紀錄(25)
            ",ll7926,"19,500",10,"
問與答(179)
            ",10,457,,上次登入：2016-06-03,♥正妹小舖♥ACER E5-574G-544L(可改SSD)*i5-6200U/4G/1TB/940M-2G/w10
"
出價紀錄(7)
            ",itnken,"3,950",49,"
問與答(14)
            ",7,13706,,上次登入：2016-06-05,英特奈 IBM ThinkPad X200 輕薄 12.1吋 雙核心筆電 P8600 2.4G  2G Ram 120G
"
出價紀錄(16)
            ",itnken,800,16,"
問與答(3)
            ",15,13706,,上次登入：2016-06-05,英特奈 ASUS 華碩 X42J A40 A40J A40JE A40JP A40JR A40JY 繁體中文鍵盤 Ｋ１
"
出價紀錄(38)
            ",itnken,530,47,"
問與答(23)
            ",36,13706,,上次登入：2016-06-05,英特奈 宏碁 ACER Aspire AS 5943 5943G 5950 5950G 8943 8943G 8950 8950G ㄅㄆㄇ 倉頡 繁體 中文 英文 鍵盤
"
出價紀錄(6)
            ",a931256359,"31,256,359",1,"
問與答(6)
            ",4,547,,上次登入：2016-06-04,shoppingcart.tw 筆記型電腦 華碩 非macbook ecs clevo toshiba fujits
"
出價紀錄(114)
            ",itnken,500,43,"
問與答(57)
            ",110,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 A42J A42JY A42JA A42JC A42JV A42JK A42JR A42D A42DQ A42F N82JQ UL30A A43S 倉頡 繁體中文鍵盤 A42
"
出價紀錄(123)
            ",itnken,420,37,"
問與答(78)
            ",118,13706,,上次登入：2016-06-05,☆REOK☆ ACER宏碁 Aspire AS 5755 5755G 5830 5830G 5830T 5830TG 5951G 8951G E1-522 E1-522G E1-530 K5830 繁體中文鍵盤
"
出價紀錄(24)
            ",itnken,600,46,"
問與答(5)
            ",23,13706,,上次登入：2016-06-05,英特奈 ASUS 華碩 K50AE K50AF K50C K50I K50ID K50IE K50IJ 繁體中文鍵盤
"
出價紀錄(90)
            ",itnken,420,39,"
問與答(31)
            ",89,13706,,上次登入：2016-06-05,☆REOK☆ ACER宏碁 Aspire AS V3-571G V3-731 V3-731G V3-771 V3-7710 V3-7710G V3-771G V3-772 V3-772G K5830 繁體中文鍵盤
"
出價紀錄(24)
            ",itnken,340,47,"
問與答(11)
            ",24,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 N53Jl N53Jn N53Jq N53S N53SM N53SN N53SV N53T N53Ta N53TK N60 N60D N60Dp N61 繁體 中文 鍵盤 ASN53
"
出價紀錄(74)
            ",itnken,350,40,"
問與答(29)
            ",72,13706,,上次登入：2016-06-05,☆REOK☆ 宏碁 ACER 4736ZG 4738G 4738Z 4738ZG 4739Z 繁體 中文 鍵盤 Ｋ１
"
出價紀錄(24)
            ",itnken,470,47,"
問與答(9)
            ",23,13706,,上次登入：2016-06-05,Acer 宏碁 全新 Aspire AS 5745 5745Z 5745G E732G 繁體中文鍵盤 F3 WIFI
"
出價紀錄(4)
            ",itnken,500,48,"
問與答(3)
            ",4,13706,,上次登入：2016-06-05,英特奈 Toshiba 東芝 L645D L700 L730 L735 L740 L745 繁體 中文 鍵盤
"
出價紀錄(6)
            ",itnken,950,49,"
問與答(1)
            ",5,13706,,上次登入：2016-06-05,英特奈 聯想 Lenovo ThinkPad T430 T430I T430S L430 繁體 中文 鍵盤
"
出價紀錄(11)
            ",itnken,450,48,"
問與答(2)
            ",10,13706,,上次登入：2016-06-05,英特奈 Lenovo 聯想 X220 X220I X220T X230 X230I X230T CPU 筆電 散熱 風扇
"
出價紀錄(10)
            ",itnken,280,50,"
問與答(2)
            ",9,13706,,上次登入：2016-06-05,英特奈 宏碁 ACER Aspire one 532H AO532H D255E 繁體 中文 鍵盤 D260
"
出價紀錄(0)
            ",henry6678,"1,500",168,"
問與答(155)
            ",0,54,,上次登入：2016-06-04,華碩筆電維修ASUS筆電維修宏碁筆電維修ACER筆電維修LENOVO筆電螢幕維修TOSHIBA筆電螢幕破裂維修筆電修理
"
出價紀錄(0)
            ",ca200903,"6,500",7,"
問與答(0)
            ",0,58,,上次登入：2016-06-05,免運費 商務筆電 HP 2560P 12吋 2代 i5 2410M 4G /500G
